species_enc,antibiotic_enc,isolation_source_enc,mic_value,multi_drug_count,gram_stain_enc,resistance,species,antibiotic,isolation_source
1302,0,0,1.0,1,1,0,S2098 Escherichia coli,AMC,Clinical Sample
1303,0,0,1.0,0,0,1,S2099 E. coli,AMC,Clinical Sample
1304,0,0,1.0,2,1,0,S2100 Enterobacteria spp.,AMC,Clinical Sample
1305,0,0,1.0,0,1,0,S2101 Proteus mirabilis,AMC,Clinical Sample
1306,0,0,1.0,1,1,1,S2102 Escherichia coli,AMC,Clinical Sample
1307,0,0,1.0,3,1,1,S2103 Escherichia coli,AMC,Clinical Sample
1308,0,0,1.0,4,1,1,S2104 Escherichia coli,AMC,Clinical Sample
1309,0,0,1.0,1,1,0,S2105 Pseudomonas aeruginosa,AMC,Clinical Sample
1310,0,0,1.0,2,1,0,S2106 Escherichia coli,AMC,Clinical Sample
1311,0,0,1.0,1,1,1,S2107 Proteus mirabilis,AMC,Clinical Sample
1312,0,0,1.0,1,0,1,S2108 Enter.bacteria spp.,AMC,Clinical Sample
1313,0,0,1.0,1,1,1,S2109 Escherichia coli,AMC,Clinical Sample
1314,0,0,1.0,5,1,0,S2110 Escherichia coli,AMC,Clinical Sample
1315,0,0,1.0,2,1,0,S2111 Escherichia coli,AMC,Clinical Sample
1316,0,0,1.0,0,1,0,S2112 Enterobacteria spp.,AMC,Clinical Sample
1317,0,0,1.0,3,1,1,S2113 Proteus mirabilis,AMC,Clinical Sample
1318,0,0,1.0,2,1,0,S2114 Enterobacteria spp.,AMC,Clinical Sample
1319,0,0,1.0,3,1,0,S2115 Escherichia coli,AMC,Clinical Sample
1320,0,0,1.0,3,1,1,S2116 Escherichia coli,AMC,Clinical Sample
1321,0,0,1.0,2,1,0,S2117 Pseudomonas aeruginosa,AMC,Clinical Sample
1322,0,0,1.0,0,0,0,S2118 Klbsiella pneumoniae,AMC,Clinical Sample
1323,0,0,1.0,4,1,1,S2119 Escherichia coli,AMC,Clinical Sample
1324,0,0,1.0,1,1,0,S2120 Pseudomonas aeruginosa,AMC,Clinical Sample
1325,0,0,1.0,0,1,0,S2121 Enterobacteria spp.,AMC,Clinical Sample
1326,0,0,1.0,1,1,1,S2122 Escherichia coli,AMC,Clinical Sample
1327,0,0,1.0,2,1,0,S2123 Proteus mirabilis,AMC,Clinical Sample
1328,0,0,1.0,2,0,1,S2124 Klbsiella pneumoniae,AMC,Clinical Sample
1329,0,0,1.0,1,0,0,S2125 Enter.bacteria spp.,AMC,Clinical Sample
1330,0,0,1.0,3,1,1,S2126 Escherichia coli,AMC,Clinical Sample
1331,0,0,1.0,2,1,1,S2127 Escherichia coli,AMC,Clinical Sample
1332,0,0,1.0,0,1,0,S2128 Serratia marcescens,AMC,Clinical Sample
1333,0,0,1.0,3,1,1,S2129 Escherichia coli,AMC,Clinical Sample
1334,0,0,1.0,3,1,0,S2130 Escherichia coli,AMC,Clinical Sample
1335,0,0,1.0,1,1,0,S2132 Escherichia coli,AMC,Clinical Sample
1336,0,0,1.0,0,0,0,S2133 Enter.bacteria spp.,AMC,Clinical Sample
1337,0,0,1.0,0,0,0,S2134 Morganella morganii,AMC,Clinical Sample
1338,0,0,1.0,3,1,1,S2135 Escherichia coli,AMC,Clinical Sample
1339,0,0,1.0,3,1,1,S2136 Escherichia coli,AMC,Clinical Sample
1340,0,0,1.0,1,1,0,S2137 Escherichia coli,AMC,Clinical Sample
1341,0,0,1.0,1,1,0,S2138 Citrobacter spp.,AMC,Clinical Sample
1342,0,0,1.0,2,0,0,S2139 Enter.bacteria spp.,AMC,Clinical Sample
1343,0,0,1.0,5,1,1,S2140 Escherichia coli,AMC,Clinical Sample
1344,0,0,1.0,3,1,1,S2141 Klebsiella pneumoniae,AMC,Clinical Sample
1345,0,0,1.0,1,1,0,S2142 Citrobacter spp.,AMC,Clinical Sample
1346,0,0,1.0,2,1,1,S2144 Serratia marcescens,AMC,Clinical Sample
1347,0,0,1.0,3,1,1,S2145 Escherichia coli,AMC,Clinical Sample
1348,0,0,1.0,1,1,0,S2146 Proteus mirabilis,AMC,Clinical Sample
1349,0,0,1.0,1,1,0,S2147 Escherichia coli,AMC,Clinical Sample
1350,0,0,1.0,0,1,0,S2148 Klebsiella pneumoniae,AMC,Clinical Sample
1351,0,0,1.0,5,1,0,S2149 Proteus mirabilis,AMC,Clinical Sample
1352,0,0,1.0,0,1,0,S2150 Proteus mirabilis,AMC,Clinical Sample
1353,0,0,1.0,0,1,0,S2151 Enterobacteria spp.,AMC,Clinical Sample
1354,0,0,1.0,2,0,1,S2153 E.cli,AMC,Clinical Sample
1355,0,0,1.0,2,1,1,S2154 Acinetobacter baumannii,AMC,Clinical Sample
1356,0,0,1.0,1,0,1,S2155 Morganella morganii,AMC,Clinical Sample
1357,0,0,1.0,7,1,1,S2156 Escherichia coli,AMC,Clinical Sample
1358,0,0,1.0,1,1,0,S2157 Escherichia coli,AMC,Clinical Sample
1359,0,0,1.0,3,0,0,S2158 E.cli,AMC,Clinical Sample
1360,0,0,1.0,0,1,0,S2159 Proteus mirabilis,AMC,Clinical Sample
1361,0,0,1.0,1,1,0,S2160 Klebsiella pneumoniae,AMC,Clinical Sample
1362,0,0,1.0,8,1,0,S2161 Escherichia coli,AMC,Clinical Sample
1363,0,0,1.0,3,1,1,S2162 Escherichia coli,AMC,Clinical Sample
1364,0,0,1.0,5,0,1,S2163 Klebsie.lla pneumoniae,AMC,Clinical Sample
1365,0,0,1.0,0,1,0,S2164 Proteus mirabilis,AMC,Clinical Sample
1366,0,0,1.0,1,1,1,S2165 Escherichia coli,AMC,Clinical Sample
1367,0,0,1.0,3,1,1,S2166 Escherichia coli,AMC,Clinical Sample
1368,0,0,1.0,4,1,1,S2167 Escherichia coli,AMC,Clinical Sample
1369,0,0,1.0,3,1,1,S2168 Escherichia coli,AMC,Clinical Sample
1370,0,0,1.0,3,1,1,S2169 Escherichia coli,AMC,Clinical Sample
1371,0,0,1.0,2,0,1,S2170 Enter.bacteria spp.,AMC,Clinical Sample
1372,0,0,1.0,2,1,1,S2171 Citrobacter spp.,AMC,Clinical Sample
1373,0,0,1.0,2,1,1,S2172 Enterobacteria spp.,AMC,Clinical Sample
1374,0,0,1.0,4,1,0,S2173 Proteus mirabilis,AMC,Clinical Sample
1375,0,0,1.0,3,0,1,S2174 E. coli,AMC,Clinical Sample
1376,0,0,1.0,1,0,0,S2175 E.cli,AMC,Clinical Sample
1377,0,0,1.0,2,1,1,S2176 Escherichia coli,AMC,Clinical Sample
1378,0,0,1.0,2,1,0,S2177 Escherichia coli,AMC,Clinical Sample
1379,0,0,1.0,2,1,0,S2178 Proteus mirabilis,AMC,Clinical Sample
1380,0,0,1.0,1,1,0,S2179 Acinetobacter baumannii,AMC,Clinical Sample
1381,0,0,1.0,7,1,1,S2180 Escherichia coli,AMC,Clinical Sample
1382,0,0,1.0,3,1,0,S2181 Escherichia coli,AMC,Clinical Sample
1383,0,0,1.0,2,1,1,S2182 Klebsiella pneumoniae,AMC,Clinical Sample
1384,0,0,1.0,4,1,0,S2183 Escherichia coli,AMC,Clinical Sample
1385,0,0,1.0,4,0,1,S2184 E.coi,AMC,Clinical Sample
1386,0,0,1.0,2,1,0,S2185 Proteus mirabilis,AMC,Clinical Sample
1387,0,0,1.0,1,1,0,S2186 Enterobacteria spp.,AMC,Clinical Sample
1388,0,0,1.0,2,1,1,S2187 Escherichia coli,AMC,Clinical Sample
1389,0,0,1.0,2,1,0,S2188 Escherichia coli,AMC,Clinical Sample
1390,0,0,1.0,2,1,0,S2189 Klebsiella pneumoniae,AMC,Clinical Sample
1391,0,0,1.0,4,1,1,S2190 Escherichia coli,AMC,Clinical Sample
1392,0,0,1.0,1,1,0,S2191 Escherichia coli,AMC,Clinical Sample
1393,0,0,1.0,2,1,0,S2192 Proteus mirabilis,AMC,Clinical Sample
1394,0,0,1.0,3,1,0,S2193 Escherichia coli,AMC,Clinical Sample
1395,0,0,1.0,1,1,0,S2194 Proteus mirabilis,AMC,Clinical Sample
1396,0,0,1.0,2,1,0,S2195 Escherichia coli,AMC,Clinical Sample
1397,0,0,1.0,1,0,0,S2196 Morganella morganii,AMC,Clinical Sample
1398,0,0,1.0,1,1,0,S2197 Escherichia coli,AMC,Clinical Sample
1399,0,0,1.0,2,1,0,S2198 Escherichia coli,AMC,Clinical Sample
1400,0,0,1.0,4,1,1,S2199 Escherichia coli,AMC,Clinical Sample
1401,0,0,1.0,3,1,1,S2200 Escherichia coli,AMC,Clinical Sample
1402,0,0,1.0,0,1,0,S2201 Citrobacter spp.,AMC,Clinical Sample
1403,0,0,1.0,5,1,1,S2202 Acinetobacter baumannii,AMC,Clinical Sample
1404,0,0,1.0,2,1,0,S2204 Escherichia coli,AMC,Clinical Sample
1405,0,0,1.0,2,1,0,S2205 Proteus mirabilis,AMC,Clinical Sample
1406,0,0,1.0,1,1,0,S2206 Citrobacter spp.,AMC,Clinical Sample
1407,0,0,1.0,3,1,1,S2207 Escherichia coli,AMC,Clinical Sample
1408,0,0,1.0,2,0,0,S2208 E.coi,AMC,Clinical Sample
1409,0,0,1.0,7,1,0,S2209 Escherichia coli,AMC,Clinical Sample
1410,0,0,1.0,2,1,1,S2210 Enterobacteria spp.,AMC,Clinical Sample
1411,0,0,1.0,1,1,0,S2211 Escherichia coli,AMC,Clinical Sample
1412,0,0,1.0,3,0,0,S2212 Enter.bacteria spp.,AMC,Clinical Sample
1413,0,0,1.0,2,1,1,S2213 Escherichia coli,AMC,Clinical Sample
1414,0,0,1.0,1,1,0,S2214 Klebsiella pneumoniae,AMC,Clinical Sample
1415,0,0,1.0,2,0,1,S2215 E.coi,AMC,Clinical Sample
1416,0,0,1.0,4,0,1,S2216 E.cli,AMC,Clinical Sample
1417,0,0,1.0,0,1,0,S2217 Escherichia coli,AMC,Clinical Sample
1418,0,0,1.0,1,0,1,S2218 Enteobacteria spp.,AMC,Clinical Sample
1419,0,0,1.0,2,1,0,S2219 Escherichia coli,AMC,Clinical Sample
1420,0,0,1.0,4,0,1,S2220 E.coi,AMC,Clinical Sample
1421,0,0,1.0,2,0,0,S2221 E.coi,AMC,Clinical Sample
1422,0,0,1.0,1,0,0,S2222 E. coli,AMC,Clinical Sample
1423,0,0,1.0,4,1,1,S2223 Enterobacteria spp.,AMC,Clinical Sample
1424,0,0,1.0,3,1,0,S2224 Enterobacteria spp.,AMC,Clinical Sample
1425,0,0,1.0,2,1,1,S2225 Klebsiella pneumoniae,AMC,Clinical Sample
1426,0,0,1.0,2,1,0,S2226 Escherichia coli,AMC,Clinical Sample
1427,0,0,1.0,6,1,1,S2227 Klebsiella pneumoniae,AMC,Clinical Sample
1428,0,0,1.0,3,1,1,S2228 Escherichia coli,AMC,Clinical Sample
1429,0,0,1.0,8,1,1,S2229 Escherichia coli,AMC,Clinical Sample
1430,0,0,1.0,2,1,1,S2230 Escherichia coli,AMC,Clinical Sample
1431,0,0,1.0,4,1,1,S2231 Escherichia coli,AMC,Clinical Sample
1432,0,0,1.0,1,1,0,S2232 Klebsiella pneumoniae,AMC,Clinical Sample
1433,0,0,1.0,1,1,0,S2233 Proteus mirabilis,AMC,Clinical Sample
1434,0,0,1.0,2,1,1,S2234 Klebsiella pneumoniae,AMC,Clinical Sample
1435,0,0,1.0,2,1,1,S2235 Escherichia coli,AMC,Clinical Sample
1436,0,0,1.0,3,1,1,S2236 Escherichia coli,AMC,Clinical Sample
1437,0,0,1.0,2,1,1,S2237 Escherichia coli,AMC,Clinical Sample
1438,0,0,1.0,3,1,0,S2238 Escherichia coli,AMC,Clinical Sample
1439,0,0,1.0,3,1,0,S2239 Escherichia coli,AMC,Clinical Sample
1440,0,0,1.0,2,1,0,S2240 Escherichia coli,AMC,Clinical Sample
1441,0,0,1.0,3,0,1,S2241 E. coli,AMC,Clinical Sample
1442,0,0,1.0,2,1,1,S2242 Escherichia coli,AMC,Clinical Sample
1443,0,0,1.0,0,1,0,S2243 Proteus mirabilis,AMC,Clinical Sample
1444,0,0,1.0,1,1,0,S2244 Acinetobacter baumannii,AMC,Clinical Sample
1445,0,0,1.0,1,0,0,S2245 Morganella morganii,AMC,Clinical Sample
1446,0,0,1.0,2,1,1,S2246 Enterobacteria spp.,AMC,Clinical Sample
1447,0,0,1.0,3,1,1,S2247 Escherichia coli,AMC,Clinical Sample
1448,0,0,1.0,5,1,1,S2248 Enterobacteria spp.,AMC,Clinical Sample
1449,0,0,1.0,3,1,1,S2249 Klebsiella pneumoniae,AMC,Clinical Sample
1450,0,0,1.0,2,0,0,S2250 E.cli,AMC,Clinical Sample
1451,0,0,1.0,1,1,1,S2251 Escherichia coli,AMC,Clinical Sample
1452,0,0,1.0,1,1,0,S2252 Klebsiella pneumoniae,AMC,Clinical Sample
1453,0,0,1.0,4,1,1,S2254 Escherichia coli,AMC,Clinical Sample
1454,0,0,1.0,1,1,1,S2255 Escherichia coli,AMC,Clinical Sample
1455,0,0,1.0,2,1,0,S2256 Escherichia coli,AMC,Clinical Sample
1456,0,0,1.0,6,1,1,S2257 Escherichia coli,AMC,Clinical Sample
1457,0,0,1.0,1,1,0,S2258 Escherichia coli,AMC,Clinical Sample
1458,0,0,1.0,2,1,1,S2259 Escherichia coli,AMC,Clinical Sample
1459,0,0,1.0,3,1,0,S2260 Escherichia coli,AMC,Clinical Sample
1460,0,0,1.0,3,1,1,S2261 Klebsiella pneumoniae,AMC,Clinical Sample
1461,0,0,1.0,3,1,1,S2262 Escherichia coli,AMC,Clinical Sample
1462,0,0,1.0,1,0,0,S2263 E. coli,AMC,Clinical Sample
1463,0,0,1.0,4,1,0,S2264 Escherichia coli,AMC,Clinical Sample
1464,0,0,1.0,2,0,0,S2265 Morganella morganii,AMC,Clinical Sample
1465,0,0,1.0,2,1,0,S2266 Escherichia coli,AMC,Clinical Sample
1466,0,0,1.0,1,1,0,S2267 Escherichia coli,AMC,Clinical Sample
1467,0,0,1.0,1,1,0,S2268 Citrobacter spp.,AMC,Clinical Sample
1468,0,0,1.0,2,1,0,S2269 Klebsiella pneumoniae,AMC,Clinical Sample
1469,0,0,1.0,3,0,1,S2270 E.coi,AMC,Clinical Sample
1470,0,0,1.0,3,0,1,S2271 Klbsiella pneumoniae,AMC,Clinical Sample
1471,0,0,1.0,0,1,0,S2272 Escherichia coli,AMC,Clinical Sample
1472,0,0,1.0,2,1,0,S2273 Escherichia coli,AMC,Clinical Sample
1473,0,0,1.0,3,1,1,S2274 Escherichia coli,AMC,Clinical Sample
1474,0,0,1.0,4,1,1,S2275 Escherichia coli,AMC,Clinical Sample
1475,0,0,1.0,0,1,0,S2276 Proteus mirabilis,AMC,Clinical Sample
1476,0,0,1.0,7,1,1,S2277 Escherichia coli,AMC,Clinical Sample
1477,0,0,1.0,10,1,1,S2278 Escherichia coli,AMC,Clinical Sample
1478,0,0,1.0,1,1,0,S2279 Proteus mirabilis,AMC,Clinical Sample
1479,0,0,1.0,1,1,0,S2280 Proteus mirabilis,AMC,Clinical Sample
1480,0,0,1.0,3,0,1,S2281 E.cli,AMC,Clinical Sample
1481,0,0,1.0,2,0,1,S2282 Enter.bacteria spp.,AMC,Clinical Sample
1482,0,0,1.0,2,0,1,S2283 E.coi,AMC,Clinical Sample
1483,0,0,1.0,1,1,0,S2284 Proteus mirabilis,AMC,Clinical Sample
1484,0,0,1.0,2,0,1,S2285 Enteobacteria spp.,AMC,Clinical Sample
1485,0,0,1.0,2,0,0,S2286 Morganella morganii,AMC,Clinical Sample
1486,0,0,1.0,4,0,1,S2287 E.coi,AMC,Clinical Sample
1487,0,0,1.0,3,1,1,S2288 Escherichia coli,AMC,Clinical Sample
1488,0,0,1.0,4,1,1,S2289 Escherichia coli,AMC,Clinical Sample
1489,0,0,1.0,5,1,1,S2290 Escherichia coli,AMC,Clinical Sample
1490,0,0,1.0,4,1,1,S2291 Escherichia coli,AMC,Clinical Sample
1491,0,0,1.0,2,1,0,S2292 Serratia marcescens,AMC,Clinical Sample
1492,0,0,1.0,2,1,0,S2293 Escherichia coli,AMC,Clinical Sample
1493,0,0,1.0,3,1,1,S2294 Escherichia coli,AMC,Clinical Sample
1494,0,0,1.0,0,0,0,S2295 Protus mirabilis,AMC,Clinical Sample
1495,0,0,1.0,1,1,0,S2296 Escherichia coli,AMC,Clinical Sample
1496,0,0,1.0,1,1,1,S2297 Proteus mirabilis,AMC,Clinical Sample
1497,0,0,1.0,1,1,1,S2298 Escherichia coli,AMC,Clinical Sample
1498,0,0,1.0,1,1,1,S2299 Escherichia coli,AMC,Clinical Sample
1499,0,0,1.0,4,1,1,S2300 Escherichia coli,AMC,Clinical Sample
1500,0,0,1.0,3,0,0,S2301 E.coi,AMC,Clinical Sample
1501,0,0,1.0,1,1,0,S2302 Serratia marcescens,AMC,Clinical Sample
1502,0,0,1.0,3,1,1,S2303 Escherichia coli,AMC,Clinical Sample
1503,0,0,1.0,3,1,1,S2304 Escherichia coli,AMC,Clinical Sample
1504,0,0,1.0,2,1,0,S2305 Escherichia coli,AMC,Clinical Sample
1505,0,0,1.0,3,1,1,S2306 Escherichia coli,AMC,Clinical Sample
1506,0,0,1.0,1,1,0,S2307 Citrobacter spp.,AMC,Clinical Sample
1507,0,0,1.0,1,1,1,S2309 Enterobacteria spp.,AMC,Clinical Sample
1508,0,0,1.0,1,0,0,S2311 E.cli,AMC,Clinical Sample
1509,0,0,1.0,1,0,0,S2312 Morganella morganii,AMC,Clinical Sample
1510,0,0,1.0,4,0,1,S2314 E.cli,AMC,Clinical Sample
1511,0,0,1.0,1,1,0,S2316 Proteus mirabilis,AMC,Clinical Sample
1512,0,0,1.0,0,1,0,S2317 Acinetobacter baumannii,AMC,Clinical Sample
1513,0,0,1.0,2,1,1,S2318 Escherichia coli,AMC,Clinical Sample
1514,0,0,1.0,2,1,1,S2320 Escherichia coli,AMC,Clinical Sample
1515,0,0,1.0,4,0,1,S2321 E.coi,AMC,Clinical Sample
1516,0,0,1.0,4,1,1,S2322 Escherichia coli,AMC,Clinical Sample
1517,0,0,1.0,2,1,0,S2323 Pseudomonas aeruginosa,AMC,Clinical Sample
1518,0,0,1.0,1,0,1,S2324 Enter.bacteria spp.,AMC,Clinical Sample
1519,0,0,1.0,5,1,1,S2325 Escherichia coli,AMC,Clinical Sample
1520,0,0,1.0,2,1,1,S2326 Escherichia coli,AMC,Clinical Sample
1521,0,0,1.0,2,0,1,S2327 E.coi,AMC,Clinical Sample
1522,0,0,1.0,2,0,0,S2328 E. coli,AMC,Clinical Sample
1523,0,0,1.0,4,0,0,S2329 E. coli,AMC,Clinical Sample
1524,0,0,1.0,5,1,0,S2330 Citrobacter spp.,AMC,Clinical Sample
1525,0,0,1.0,10,1,1,S2331 Escherichia coli,AMC,Clinical Sample
1526,0,0,1.0,2,1,1,S2332 Escherichia coli,AMC,Clinical Sample
1527,0,0,1.0,3,1,0,S2333 Escherichia coli,AMC,Clinical Sample
1528,0,0,1.0,2,1,1,S2334 Citrobacter spp.,AMC,Clinical Sample
1529,0,0,1.0,3,1,1,S2336 Escherichia coli,AMC,Clinical Sample
1530,0,0,1.0,2,1,1,S2337 Proteus mirabilis,AMC,Clinical Sample
1531,0,0,1.0,4,1,1,S2338 Escherichia coli,AMC,Clinical Sample
1532,0,0,1.0,2,1,0,S2339 Escherichia coli,AMC,Clinical Sample
1533,0,0,1.0,3,1,1,S2340 Escherichia coli,AMC,Clinical Sample
1534,0,0,1.0,5,1,0,S2341 Escherichia coli,AMC,Clinical Sample
1535,0,0,1.0,3,1,1,S2342 Escherichia coli,AMC,Clinical Sample
1536,0,0,1.0,2,0,0,S2343 Morganella morganii,AMC,Clinical Sample
1537,0,0,1.0,2,1,0,S2344 Klebsiella pneumoniae,AMC,Clinical Sample
1538,0,0,1.0,0,1,0,S2345 Enterobacteria spp.,AMC,Clinical Sample
1539,0,0,1.0,3,0,1,S2346 E.cli,AMC,Clinical Sample
1540,0,0,1.0,3,1,1,S2347 Escherichia coli,AMC,Clinical Sample
1541,0,0,1.0,1,0,0,S2348 Enteobacteria spp.,AMC,Clinical Sample
1542,0,0,1.0,4,1,1,S2349 Escherichia coli,AMC,Clinical Sample
1543,0,0,1.0,4,1,1,S2350 Escherichia coli,AMC,Clinical Sample
1544,0,0,1.0,2,1,0,S2351 Escherichia coli,AMC,Clinical Sample
1545,0,0,1.0,2,1,1,S2352 Klebsiella pneumoniae,AMC,Clinical Sample
1546,0,0,1.0,3,1,1,S2353 Escherichia coli,AMC,Clinical Sample
1547,0,0,1.0,2,1,1,S2355 Klebsiella pneumoniae,AMC,Clinical Sample
1548,0,0,1.0,4,0,1,S2356 E.cli,AMC,Clinical Sample
1549,0,0,1.0,2,1,1,S2358 Escherichia coli,AMC,Clinical Sample
1550,0,0,1.0,2,1,0,S2359 Escherichia coli,AMC,Clinical Sample
1551,0,0,1.0,2,1,1,S2360 Proteus mirabilis,AMC,Clinical Sample
1552,0,0,1.0,3,1,1,S2361 Escherichia coli,AMC,Clinical Sample
1553,0,0,1.0,4,0,1,S2362 E.coi,AMC,Clinical Sample
1554,0,0,1.0,1,1,1,S2363 Citrobacter spp.,AMC,Clinical Sample
1555,0,0,1.0,1,1,1,S2364 Citrobacter spp.,AMC,Clinical Sample
1556,0,0,1.0,1,1,0,S2365 Citrobacter spp.,AMC,Clinical Sample
1557,0,0,1.0,3,1,1,S2366 Escherichia coli,AMC,Clinical Sample
1558,0,0,1.0,2,1,0,S2367 Escherichia coli,AMC,Clinical Sample
1559,0,0,1.0,0,1,0,S2368 Acinetobacter baumannii,AMC,Clinical Sample
1560,0,0,1.0,0,1,0,S2369 Proteus mirabilis,AMC,Clinical Sample
1561,0,0,1.0,4,0,0,S2370 E. coli,AMC,Clinical Sample
1562,0,0,1.0,4,1,1,S2371 Escherichia coli,AMC,Clinical Sample
1563,0,0,1.0,3,1,1,S2372 Escherichia coli,AMC,Clinical Sample
1564,0,0,1.0,2,1,1,S2373 Serratia marcescens,AMC,Clinical Sample
1565,0,0,1.0,2,0,0,S2374 E. coli,AMC,Clinical Sample
1566,0,0,1.0,3,1,1,S2375 Escherichia coli,AMC,Clinical Sample
1567,0,0,1.0,3,0,0,S2376 E. coli,AMC,Clinical Sample
1568,0,0,1.0,1,1,1,S2377 Enterobacteria spp.,AMC,Clinical Sample
1569,0,0,1.0,3,1,1,S2378 Klebsiella pneumoniae,AMC,Clinical Sample
1570,0,0,1.0,2,1,0,S2379 Escherichia coli,AMC,Clinical Sample
1571,0,0,1.0,4,1,0,S2380 Proteus mirabilis,AMC,Clinical Sample
1572,0,0,1.0,1,1,1,S2381 Pseudomonas aeruginosa,AMC,Clinical Sample
1573,0,0,1.0,2,1,1,S2382 Escherichia coli,AMC,Clinical Sample
1574,0,0,1.0,2,1,1,S2383 Escherichia coli,AMC,Clinical Sample
1575,0,0,1.0,3,1,1,S2384 Escherichia coli,AMC,Clinical Sample
1576,0,0,1.0,2,1,0,S2385 Klebsiella pneumoniae,AMC,Clinical Sample
1577,0,0,1.0,4,1,1,S2386 Escherichia coli,AMC,Clinical Sample
1578,0,0,1.0,1,1,0,S2387 Enterobacteria spp.,AMC,Clinical Sample
1579,0,0,1.0,5,1,1,S2388 Klebsiella pneumoniae,AMC,Clinical Sample
1580,0,0,1.0,3,0,0,S2389 E.cli,AMC,Clinical Sample
1581,0,0,1.0,2,1,1,S2390 Serratia marcescens,AMC,Clinical Sample
1582,0,0,1.0,3,1,0,S2391 Escherichia coli,AMC,Clinical Sample
1583,0,0,1.0,3,1,1,S2392 Escherichia coli,AMC,Clinical Sample
1584,0,0,1.0,2,1,1,S2393 Enterobacteria spp.,AMC,Clinical Sample
1585,0,0,1.0,1,1,0,S2394 Klebsiella pneumoniae,AMC,Clinical Sample
1586,0,0,1.0,0,1,0,S2395 Escherichia coli,AMC,Clinical Sample
1587,0,0,1.0,5,1,0,S2396 Citrobacter spp.,AMC,Clinical Sample
1588,0,0,1.0,1,1,0,S2397 Serratia marcescens,AMC,Clinical Sample
1589,0,0,1.0,3,1,1,S2398 Escherichia coli,AMC,Clinical Sample
1590,0,0,1.0,1,1,0,S2399 Acinetobacter baumannii,AMC,Clinical Sample
1591,0,0,1.0,3,1,1,S2400 Escherichia coli,AMC,Clinical Sample
1592,0,0,1.0,3,0,1,S2401 E.cli,AMC,Clinical Sample
1593,0,0,1.0,3,1,1,S2402 Escherichia coli,AMC,Clinical Sample
1594,0,0,1.0,1,1,0,S2403 Citrobacter spp.,AMC,Clinical Sample
1595,0,0,1.0,2,0,1,S2404 Enter.bacteria spp.,AMC,Clinical Sample
1596,0,0,1.0,1,1,0,S2405 Escherichia coli,AMC,Clinical Sample
1597,0,0,1.0,1,1,1,S2406 Escherichia coli,AMC,Clinical Sample
1598,0,0,1.0,2,1,0,S2407 Enterobacteria spp.,AMC,Clinical Sample
1599,0,0,1.0,4,1,1,S2408 Escherichia coli,AMC,Clinical Sample
1600,0,0,1.0,0,1,0,S2409 Citrobacter spp.,AMC,Clinical Sample
1601,0,0,1.0,3,1,1,S2411 Escherichia coli,AMC,Clinical Sample
1602,0,0,1.0,2,1,1,S2412 Pseudomonas aeruginosa,AMC,Clinical Sample
1603,0,0,1.0,2,1,1,S2413 Escherichia coli,AMC,Clinical Sample
1604,0,0,1.0,3,1,0,S2415 Enterobacteria spp.,AMC,Clinical Sample
1605,0,0,1.0,5,1,1,S2416 Enterobacteria spp.,AMC,Clinical Sample
1606,0,0,1.0,3,0,1,S2417 E.cli,AMC,Clinical Sample
1607,0,0,1.0,2,1,0,S2418 Citrobacter spp.,AMC,Clinical Sample
1608,0,0,1.0,3,1,1,S2419 Escherichia coli,AMC,Clinical Sample
1609,0,0,1.0,5,1,1,S2420 Escherichia coli,AMC,Clinical Sample
1610,0,0,1.0,2,1,1,S2421 Escherichia coli,AMC,Clinical Sample
1611,0,0,1.0,3,1,0,S2422 Escherichia coli,AMC,Clinical Sample
1612,0,0,1.0,3,1,1,S2423 Escherichia coli,AMC,Clinical Sample
1613,0,0,1.0,1,0,0,S2424 Prot.eus mirabilis,AMC,Clinical Sample
1614,0,0,1.0,2,1,1,S2425 Citrobacter spp.,AMC,Clinical Sample
1615,0,0,1.0,4,1,1,S2426 Escherichia coli,AMC,Clinical Sample
1616,0,0,1.0,0,1,0,S2427 Proteus mirabilis,AMC,Clinical Sample
1617,0,0,1.0,4,1,0,S2428 Escherichia coli,AMC,Clinical Sample
1618,0,0,1.0,0,1,0,S2429 Citrobacter spp.,AMC,Clinical Sample
1619,0,0,1.0,5,1,1,S2430 Klebsiella pneumoniae,AMC,Clinical Sample
1620,0,0,1.0,3,1,1,S2431 Escherichia coli,AMC,Clinical Sample
1621,0,0,1.0,0,1,0,S2432 Proteus mirabilis,AMC,Clinical Sample
1622,0,0,1.0,4,1,1,S2433 Escherichia coli,AMC,Clinical Sample
1623,0,0,1.0,2,1,0,S2434 Escherichia coli,AMC,Clinical Sample
1624,0,0,1.0,3,1,1,S2435 Klebsiella pneumoniae,AMC,Clinical Sample
1625,0,0,1.0,4,0,1,S2436 E.cli,AMC,Clinical Sample
1626,0,0,1.0,4,0,1,S2438 E.coi,AMC,Clinical Sample
1627,0,0,1.0,3,1,0,S2439 Klebsiella pneumoniae,AMC,Clinical Sample
1628,0,0,1.0,2,0,1,S2440 E.coi,AMC,Clinical Sample
1629,0,0,1.0,3,1,1,S2441 Escherichia coli,AMC,Clinical Sample
1630,0,0,1.0,2,1,0,S2442 Proteus mirabilis,AMC,Clinical Sample
1631,0,0,1.0,3,1,1,S2443 Klebsiella pneumoniae,AMC,Clinical Sample
1632,0,0,1.0,4,1,1,S2444 Escherichia coli,AMC,Clinical Sample
1633,0,0,1.0,2,1,1,S2445 Escherichia coli,AMC,Clinical Sample
